-44.72136,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-134.16408,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-402.49224,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000
-44.72136,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-89.44272,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-178.88544,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000
-44.72136,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-89.44272,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-134.16408,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000
-44.72136,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-89.44272,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-134.16408,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000
-44.72136,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-89.44272,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-178.88544,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000
-44.36541,-0.04697,-0.34291,0.13707,0.30498,-0.21603,-0.24565,0.27770,0.17030,-0.31774,-0.08553,0.33391,-0.00150,-88.73082,-0.09395,-0.68581,0.27414,0.60995,-0.43205,-0.49131,0.55541,0.34060,-0.63547,-0.17107,0.66783,-0.00300,-177.46163,-0.18789,-1.37162,0.54828,1.21991,-0.86410,-0.98262,1.11082,0.68120,-1.27095,-0.34213,1.33565,-0.00600
-44.72136,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-89.08677,-0.04697,-0.34291,0.13707,0.30498,-0.21603,-0.24565,0.27770,0.17030,-0.31774,-0.08553,0.33391,-0.00150,-177.46163,-0.18789,-1.37162,0.54828,1.21991,-0.86410,-0.98262,1.11082,0.68120,-1.27095,-0.34213,1.33565,-0.00600
-44.72136,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-89.44272,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-178.52949,-0.04697,-0.34291,0.13707,0.30498,-0.21603,-0.24565,0.27770,0.17030,-0.31774,-0.08553,0.33391,-0.00150
-44.69779,0.02317,0.02282,0.02318,0.02324,0.02259,0.02233,0.02260,0.02229,0.02149,0.02133,0.02142,0.02075,-89.75154,0.09331,0.38855,-0.09071,-0.25849,0.26121,0.29031,-0.23250,-0.12572,0.36072,0.12819,-0.29108,0.04300,-180.21498,0.28056,1.46292,-0.45556,-1.12694,0.95447,1.07192,-1.02040,-0.59204,1.35692,0.42745,-1.24998,0.08899
-44.72136,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-89.41915,0.02317,0.02282,0.02318,0.02324,0.02259,0.02233,0.02260,0.02229,0.02149,0.02133,0.02142,0.02075,-179.50308,0.18662,0.77711,-0.18141,-0.51699,0.52242,0.58061,-0.46500,-0.25145,0.72145,0.25638,-0.58215,0.08599
-44.15675,-0.03155,-0.53607,0.12961,0.51766,-0.21134,-0.49064,0.26199,0.41611,-0.34149,-0.36971,0.37770,0.30052,-88.31349,-0.06310,-1.07215,0.25922,1.03533,-0.42269,-0.98129,0.52398,0.83223,-0.68298,-0.73943,0.75540,0.60104,-176.60342,-0.10303,-2.12147,0.54163,2.09390,-0.82278,-1.94025,1.07057,1.68674,-1.34446,-1.45752,1.53222,1.22283
-44.51617,-0.01035,-0.20384,0.03081,0.19983,-0.05059,-0.19331,0.06925,0.18451,-0.08644,-0.17372,0.10183,0.16131,-88.49129,-0.07541,-0.96657,0.16805,0.89409,-0.33511,-0.89960,0.37790,0.76284,-0.53585,-0.73848,0.55994,0.60240,-175.54453,-0.30723,-3.39385,0.68604,3.08199,-1.35411,-3.07078,1.51227,2.48363,-2.11541,-2.34458,2.16636,1.76285
-44.57809,0.00562,-0.14283,-0.01684,0.14151,0.02795,-0.13932,-0.03889,0.13626,0.04959,-0.13237,-0.05998,0.12766,-88.95098,0.00090,-0.48950,-0.00287,0.48285,0.00531,-0.47194,-0.00853,0.45703,0.01274,-0.43846,-0.01814,0.41663,-176.97410,-0.09678,-1.96840,0.13913,1.83655,-0.34707,-1.86581,0.33824,1.65462,-0.53186,-1.63672,0.50225,1.41491
-44.72136,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-89.86406,0.03717,0.39324,-0.14645,-0.37615,0.23929,0.35133,-0.30088,-0.27985,0.39108,0.23735,-0.43768,-0.17286,-180.36561,0.13835,1.36913,-0.55500,-1.30478,0.90659,1.21200,-1.13428,-0.93490,1.47788,0.77566,-1.64890,-0.53014
-44.72136,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-89.64791,0.01035,0.20384,-0.03081,-0.19983,0.05059,0.19331,-0.06925,-0.18451,0.08644,0.17372,-0.10183,-0.16131,-180.66859,0.13328,1.76749,-0.37613,-1.66990,0.67558,1.63755,-0.81728,-1.41171,1.09980,1.32327,-1.20129,-1.09789
-44.72136,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-89.58599,-0.00562,0.14283,0.01684,-0.14151,-0.02795,0.13932,0.03889,-0.13626,-0.04959,0.13237,0.05998,-0.12766,-179.86891,-0.00180,0.97901,0.00574,-0.96570,-0.01063,0.94389,0.01706,-0.91406,-0.02549,0.87691,0.03627,-0.83326
-40.73445,3.81808,3.35399,2.70654,2.01774,1.41299,0.96608,0.68849,0.54404,0.47842,0.44806,0.43510,0.44397,-81.46890,7.63616,6.70798,5.41309,4.03549,2.82599,1.93215,1.37698,1.08808,0.95684,0.89612,0.87021,0.88794,-162.65973,15.22951,13.16555,10.98947,8.30562,5.38473,3.65229,3.09373,2.31975,1.47300,1.68727,2.23808,1.82108
-36.60442,7.32901,5.28644,2.78719,0.70513,-0.41659,-0.55889,-0.12721,0.34574,0.50003,0.28651,-0.09836,-0.39456,-69.22192,18.47609,13.92687,8.28092,3.42800,0.57981,-0.15171,0.43408,1.23553,1.47848,1.02109,0.23838,-0.34515,-130.26483,44.57799,34.35789,22.00574,11.09131,3.93502,1.43542,2.31439,3.74364,3.82736,2.76458,1.44879,0.35895
-38.64451,5.58861,4.29292,2.62073,1.07564,0.02699,-0.41477,-0.38854,-0.16035,0.03475,0.09992,0.08481,0.10765,-69.17208,18.50623,13.87228,8.02864,2.85641,-0.36262,-1.38843,-0.90428,0.02504,0.56953,0.48636,0.07125,-0.17925,-117.98010,55.49417,41.52859,24.32136,9.28233,-0.11748,-3.06789,-1.41338,1.42187,2.66713,1.86144,0.32090,-0.57600
-44.70005,0.01999,0.01620,0.01041,0.00333,-0.00416,-0.01113,-0.01673,-0.02026,-0.02129,-0.01969,-0.01565,-0.00967,-87.31017,1.81051,0.97133,-0.06500,-0.93544,-1.39432,-1.40311,-1.11050,-0.74492,-0.48625,-0.38751,-0.38159,-0.35566,-162.32352,14.49110,9.10697,2.48556,-3.04995,-5.97725,-6.12681,-4.50225,-2.55287,-1.35981,-1.18478,-1.56213,-1.77852
-44.72136,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-97.53835,-7.30902,-5.27024,-2.77678,-0.70179,0.41243,0.54776,0.11047,-0.36601,-0.52132,-0.30620,0.08272,0.38488,-213.16495,-31.28361,-23.49602,-13.89947,-5.76702,-1.14926,-0.15588,-1.32363,-2.71246,-3.00738,-2.02100,-0.45454,0.75925
-44.72136,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-95.51957,-5.58861,-4.29292,-2.62073,-1.07564,-0.02699,0.41477,0.38854,0.16035,-0.03475,-0.09992,-0.08481,-0.10765,-219.40540,-36.99246,-27.72835,-16.04687,-5.70949,0.72109,2.76573,1.79183,-0.07035,-1.16035,-0.99240,-0.15815,0.34884
-44.26375,-0.06180,-0.43996,0.18003,0.38873,-0.28274,-0.30894,0.36150,0.20825,-0.41045,-0.09604,0.42690,-0.01763,-88.54881,-0.14359,-0.89612,0.34964,0.77413,-0.56132,-0.60676,0.73973,0.43676,-0.79961,-0.17240,0.86944,-0.02559,-185.30701,-7.68630,-7.05648,-1.85644,1.40806,0.24469,0.60437,2.97849,1.77879,-1.14772,-0.05722,2.03566,0.19683
-44.24428,-0.03938,-0.46222,0.11341,0.41932,-0.17387,-0.35315,0.21363,0.27096,-0.22818,-0.18149,0.21609,0.09384,-88.03096,-0.14056,-1.36440,0.40685,1.22738,-0.63049,-1.01525,0.78877,0.75017,-0.86680,-0.45902,0.85907,0.17005,-167.07236,6.88431,1.64533,3.94012,3.93068,-2.23473,-3.18502,2.20679,2.30311,-2.01190,-0.78425,2.50487,-0.07037
-43.88219,-0.12353,-0.80041,0.35769,0.68866,-0.55479,-0.51684,0.69535,0.30454,-0.76694,-0.07541,0.76561,-0.14597,-87.28731,-0.28644,-2.06304,0.82880,1.79664,-1.28346,-1.38683,1.60433,0.88004,-1.76205,-0.33232,1.74730,-0.19809,-167.08601,4.87517,-1.19757,4.68518,5.89631,-3.17042,-4.20368,3.60888,2.34990,-4.35615,-1.02374,4.43848,-0.11847
-44.27534,0.20031,0.00494,0.23214,0.23330,-0.14322,-0.19205,0.03152,-0.13185,-0.40668,-0.22519,-0.02795,-0.22784,-88.16913,0.33889,-0.35057,0.64194,0.76653,-0.55850,-0.59199,0.39688,-0.16741,-1.16984,-0.42976,0.28282,-0.58402,-175.07676,0.53493,-1.86807,1.76304,2.55556,-1.83914,-1.96405,1.65836,0.10847,-3.30211,-1.01942,1.44350,-1.34054
-44.20162,-0.07136,-0.49895,0.20763,0.43873,-0.32529,-0.34518,0.41430,0.22764,-0.46781,-0.09752,0.48288,-0.03307,-88.43430,0.09697,-0.53075,0.53399,0.69144,-0.61994,-0.52926,0.64648,0.05248,-1.11412,-0.23875,0.72172,-0.38783,-177.00678,0.67339,-0.04767,1.30306,0.92204,-1.16789,-0.63526,0.90108,-0.81263,-2.53128,-0.44823,0.86718,-1.52973
-44.72136,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-89.76215,0.05217,0.30146,-0.15006,-0.24993,0.22950,0.17166,-0.28105,-0.07690,0.29912,-0.02211,-0.28273,0.11290,-180.67129,0.48776,2.13521,-0.59494,-1.60506,1.12252,1.20088,-1.51994,-0.98136,1.24617,0.04935,-1.59105,0.03606
-44.72136,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-89.88874,-0.20031,-0.00494,-0.23214,-0.23330,0.14322,0.19205,-0.03152,0.13185,0.40668,0.22519,0.02795,0.22784,-181.37049,-0.68734,0.64215,-1.25627,-1.48306,1.07445,1.14774,-0.74096,0.35421,2.28231,0.85803,-0.50966,1.15260
-44.72136,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-89.96246,0.07136,0.49895,-0.20763,-0.43873,0.32529,0.34518,-0.41430,-0.22764,0.46781,0.09752,-0.48288,0.03307,-181.37935,-0.15456,1.52372,-1.18139,-1.80221,1.41375,1.41167,-1.50660,-0.37591,2.45642,0.65899,-1.65952,0.68181
-43.91793,0.79401,0.76627,0.72176,0.66293,0.59296,0.51562,0.43495,0.35503,0.27974,0.21249,0.15605,0.11236,-87.83587,1.58801,1.53255,1.44352,1.32585,1.18593,1.03124,0.86990,0.71006,0.55948,0.42499,0.31210,0.22471,-175.87205,3.19521,3.26259,2.82948,2.46290,2.46765,2.23602,1.60654,1.26937,1.28764,0.96960,0.42406,0.36960
-44.72136,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-88.63929,0.79401,0.76627,0.72176,0.66293,0.59296,0.51562,0.43495,0.35503,0.27974,0.21249,0.15605,0.11236,-175.22572,3.37634,3.07003,3.11918,2.88500,2.22863,1.87044,1.77131,1.28827,0.71228,0.62478,0.59625,0.22158
-44.72136,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-89.44272,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-177.56227,0.72265,0.26732,0.92939,1.10166,0.26767,0.17044,0.84925,0.58267,-0.18807,0.11497,0.63893,0.07929
-44.72136,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-90.24614,-0.79401,-0.76627,-0.72176,-0.66293,-0.59296,-0.51562,-0.43495,-0.35503,-0.27974,-0.21249,-0.15605,-0.11236,-182.09914,-3.17602,-3.06509,-2.88705,-2.65170,-2.37185,-2.06249,-1.73979,-1.42012,-1.11895,-0.84997,-0.62420,-0.44943
-44.72136,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-89.44272,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-180.49229,-1.58801,-1.53255,-1.44352,-1.32585,-1.18593,-1.03124,-0.86990,-0.71006,-0.55948,-0.42499,-0.31210,-0.22471
-44.72136,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-89.44272,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-178.88544,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000
-44.72136,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-89.44272,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-178.08201,0.79401,0.76627,0.72176,0.66293,0.59296,0.51562,0.43495,0.35503,0.27974,0.21249,0.15605,0.11236
-44.72136,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-89.44272,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-178.88544,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000
-44.72136,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-89.44272,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-178.88544,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000
-44.72136,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-89.44272,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-178.88544,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000
-44.72136,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-89.44272,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-178.88544,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000
-44.72136,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-89.44272,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-178.88544,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000
-35.54458,-1.18846,0.47189,4.96175,-0.01559,-1.20413,1.36724,-0.08201,-0.99341,0.40600,-0.63737,1.41918,-0.04339,-71.08916,-2.37691,0.94378,9.92350,-0.03118,-2.40825,2.73448,-0.16402,-1.98683,0.81199,-1.27474,2.83836,-0.08678,-142.17832,-4.75383,1.88755,19.84700,-0.06235,-4.81650,5.46896,-0.32803,-3.97366,1.62398,-2.54947,5.67672,-0.17356
-43.16620,0.96650,0.83336,1.19880,0.50897,0.29128,0.58051,0.05827,0.04356,0.37912,0.06667,0.26895,0.54015,-77.15563,0.74455,2.13862,7.35936,1.00235,-0.62157,2.52825,0.03454,-0.90629,1.16423,-0.50404,1.95708,1.03691,-135.95770,-0.88781,5.22101,24.64221,1.97353,-3.65140,7.79098,-0.09495,-3.79941,3.14046,-2.28281,6.75252,1.98704
-44.72136,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-87.88756,0.96650,0.83336,1.19880,0.50897,0.29128,0.58051,0.05827,0.04356,0.37912,0.06667,0.26895,0.54015,-163.48804,2.67756,3.80534,9.75696,2.02030,-0.03902,3.68927,0.15108,-0.81917,1.92247,-0.37071,2.49498,2.11721
-44.72136,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-98.61950,1.18846,-0.47189,-4.96175,0.01559,1.20413,-1.36724,0.08201,0.99341,-0.40600,0.63737,-1.41918,0.04339,-214.03740,5.72033,-1.05419,-18.64820,0.57132,5.10778,-4.88845,0.38630,4.01722,-1.24486,2.61614,-5.40778,0.71371
-44.72136,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-90.99787,-0.96650,-0.83336,-1.19880,-0.50897,-0.29128,-0.58051,-0.05827,-0.04356,-0.37912,-0.06667,-0.26895,-0.54015,-203.45962,-1.48910,-4.27723,-14.71871,-2.00471,1.24314,-5.05651,-0.06907,1.81258,-2.32847,1.00807,-3.91416,-2.07382
-44.72136,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-89.44272,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-181.99575,-1.93301,-1.66673,-2.39761,-1.01794,-0.58255,-1.16101,-0.11654,-0.08712,-0.75824,-0.13333,-0.53790,-1.08030
-44.72136,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-89.44272,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-169.70866,-1.18846,0.47189,4.96175,-0.01559,-1.20413,1.36724,-0.08201,-0.99341,0.40600,-0.63737,1.41918,-0.04339
-44.72136,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-89.44272,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-177.33028,0.96650,0.83336,1.19880,0.50897,0.29128,0.58051,0.05827,0.04356,0.37912,0.06667,0.26895,0.54015
-44.72136,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-89.44272,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-178.88544,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000
-44.72136,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-89.44272,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-178.88544,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000
-44.72136,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-89.44272,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-178.88544,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000
-44.72136,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-89.44272,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,-178.88544,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000
